GCOMPID,OPERATOR,NAME,MEAS_TECH,LAST_INSP,NEXT_INSP,FREQ_INSP_MO,TEST_DUR,CALIB_DUR,SAMP_DUR,LOW_FLOW,BATT_PCT,ADDRESS,CITY,STATE,ZIP,STATUS,NUM_UNITS,CERT_HP,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE
GCOMP603,ANR PIPELINE COMPANY,EUNICE,Technician-11,5/19/2023,11/15/2023,6,55,,40,,95,4202 FOURNERAT ROAD; OFF HIGHWAY 190 W,EUNICE,LA,70535,IN SERVICE,1,12000,SAINT LANDRY PARISH,22097,USA,30.466732,-92.521639
GCOMP444,FLORIDA GAS TRANSMISSION COMPANY L.L.C.,STATION 7,Technician-12,2/20/2023,11/17/2023,9,55,,,,96,2747 FOURNERAT ROAD,EUNICE,LA,70535,IN SERVICE,3,8100,SAINT LANDRY PARISH,22097,USA,30.463848,-92.489592
GCOMP465,FLORIDA GAS TRANSMISSION COMPANY L.L.C.,STATION 7.5,Technician-13,11/24/2022,11/19/2023,12,55,,,,97,2921 BAYOU GERIMOND ROAD,PORT BARRE,LA,70577,IN SERVICE,3,19500,SAINT LANDRY PARISH,22097,USA,30.539321,-91.872238
GCOMP487,GULF SOUTH PIPELINE COMPANY L.P.,ARNAUDVILLE,Technician-14,5/25/2023,11/21/2023,6,55,20,,,98,"304 KOCH ROAD, 2 MILES EAST HIGHWAY 31",ARNAUDVILLE,LA,70512,IN SERVICE,4,45400,SAINT LANDRY PARISH,22097,USA,30.414453,-91.896835
GCOMP1324,GULF SOUTH PIPELINE COMPANY L.P.,OPELOUSAS,Technician-15,11/28/2022,11/23/2023,12,55,,40,,99,TOULOUSE ROAD; EAST OF HIGHWAY 743 3.5 MILENE,OPELOUSAS,LA,70570,IN SERVICE,2,2398,SAINT LANDRY PARISH,22097,USA,30.56799458,-92.01116196
GCOMP725,TEXAS EASTERN TRANSMISSION L.P.,OPELOUSAS,Technician-16,5/15/2023,11/11/2023,6,55,,,,80,586 TEXAS EASTERN ROAD,OPELOUSAS,LA,70570,IN SERVICE,10,30950,SAINT LANDRY PARISH,22097,USA,30.57375097,-92.12406478
GCOMP233,TEXAS GAS TRANSMISSION L.L.C.,EUNICE,Technician-17,11/19/2022,11/14/2023,12,55,,,,75,1661 COULEE ROAD,EUNICE,LA,70535,IN SERVICE,5,6650,SAINT LANDRY PARISH,22097,USA,30.455877,-92.532695
GCOMP1196,TRANSCONTINENTAL GAS PIPE LINE COMPANY L.L.C.,NO. 51 EUNICE,Technician-18,11/20/2022,11/15/2023,12,55,,,,70,NORTH OF ASHFOROAD CEMETRY ROAD/ EAST OF MCCLELLAND ROAD (3729 DURALDE HIGHWAY),EUNICE,LA,70535,IN SERVICE,5,10000,SAINT LANDRY PARISH,22097,USA,30.55964752,-92.50146595
GCOMP552,TRANSCONTINENTAL GAS PIPE LINE COMPANY L.L.C.,NO. 52 EUNICE,Technician-19,11/6/2022,11/1/2023,12,55,,,,60,3729 DURALDE HIGHWAY,EUNICE,LA,70535,IN SERVICE,3,6000,SAINT LANDRY PARISH,22097,USA,30.55958006,-92.50178232
GCOMP499,TRANSCONTINENTAL GAS PIPE LINE COMPANY L.L.C.,NO. 54 WASHINGTON STORAGE FIELD,Technician-20,11/20/2022,11/15/2023,12,55,20,,,50,3149 HIGHWAY 10,WASHINGTON,LA,70589,IN SERVICE,3,33000,SAINT LANDRY PARISH,22097,USA,30.67018,-92.021378
GCOMP543,ANR PIPELINE COMPANY,PATTERSON,Technician-21,6/2/2023,11/29/2023,6,55,,,,25,"3609 US-90 W; 1.5 MILES WEST OF PATTERSON, LA",PATTERSON,LA,70392,IN SERVICE,5,25490,SAINT MARY PARISH,22101,USA,29.692824,-91.342529
GCOMP1116,GULF SOUTH PIPELINE COMPANY L.P.,BAYOU SALE,Technician-22,12/6/2022,12/1/2023,12,55,,,,100,HIGHWAY 90 E SERVICE ROAD,CENTERVILLE,LA,70522,IN SERVICE,2,4000,SAINT MARY PARISH,22101,USA,29.73038736,-91.42002458
GCOMP466,SOUTHERN NATURAL GAS COMPANY L.L.C.,SHADYSIDE,Technician-23,6/10/2023,12/7/2023,6,55,,,,100,293 SONAT LANE,CENTERVILLE,LA,70522,IN SERVICE,5,9000,SAINT MARY PARISH,22101,USA,29.72713929,-91.41696649
GCOMP228,TEXAS GAS TRANSMISSION L.L.C.,MORGAN CITY,Technician-24,12/20/2022,12/15/2023,12,55,,,,100,1631 HIGHWAY 662,AMELIA,LA,70340,IN SERVICE,2,9212,SAINT MARY PARISH,22101,USA,29.701029,-91.086066
GCOMP544,TRUNKLINE GAS COMPANY L.L.C.,LOUISIANA - PATTERSON - ST. MARY PARISH,Technician-25,7/4/2023,12/31/2023,6,55,,,,100,3635 HIGHWAY 90,PATTERSON,LA,70392,IN SERVICE,3,10650,SAINT MARY PARISH,22101,USA,29.692903,-91.346174
GCOMP116,TRUNKLINE GAS COMPANY L.L.C.,LOUISIANA - CENTERVILLE - ST. MARY PARISH,Technician-01,5/19/2023,11/15/2023,6,55,,,,100,1230 TRUNKLINE LANE,CENTERVILLE,LA,70522,IN SERVICE,7,11250,SAINT MARY PARISH,22101,USA,29.733948,-91.453978
GCOMP767,SOUTHERN NATURAL GAS COMPANY L.L.C.,LACOMBE,Technician-02,5/21/2023,11/17/2023,6,55,20,,,100,64298 FISH HATCHERY ROAD,LACOMBE,LA,70445,IN SERVICE,1,10350,SAINT TAMMANY PARISH,22103,USA,30.37034798,-89.93513114
GCOMP8,GULF SOUTH PIPELINE COMPANY L.P.,COCODRIE,Technician-03,11/24/2022,11/19/2023,12,55,,,,100,.86 MILES SW OF COCODRIE,COCODRIE,LA,70344,IN SERVICE,1,3594,TERREBONNE PARISH,22109,USA,29.236547,-90.668458
GCOMP22,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#523R - COCODRIE (LIRETTE),Technician-04,5/25/2023,11/21/2023,6,55,,,,100,1.17 MILES SE OF HAGEWOOD COURT AND REDFISH STREET,COCODRIE,LA,70344,IN SERVICE,1,3594,TERREBONNE PARISH,22109,USA,29.23487286,-90.64796002
GCOMP867,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#523 - COCODRIE,Technician-05,5/27/2023,11/23/2023,6,55,,,,100,8181 REDFISH STREET,COCODRIE,LA,70344,IN SERVICE,2,12050,TERREBONNE PARISH,22109,USA,29.235745,-90.669343
GCOMP644,TRANSCONTINENTAL GAS PIPE LINE COMPANY L.L.C.,NO. 62 HUMPHRIES,Technician-06,11/16/2022,11/11/2023,12,55,,,,100,4711 BAYOU BLACK DRIVE,GIBSON,LA,70356,IN SERVICE,9,24820,TERREBONNE PARISH,22109,USA,29.6033457,-90.87566537
GCOMP694,EMPIRE PIPELINE INC.,MEP-3 (PERRYVILLE),Technician-07,5/18/2023,11/14/2023,6,55,,,,100,545 MASHAW DRIVE,FARMVILLE,LA,71241,IN SERVICE,4,32720,UNION PARISH,22111,USA,32.72936612,-92.24428686
GCOMP679,SABINE PIPE LINE L.L.C.,HENRY HUB NORTH BOOSTER STATION,Technician-08,11/20/2022,11/15/2023,12,55,,,,100,5246 ARISTIDE ROAD,ERATH,LA,70533,IN SERVICE,5,4400,VERMILION PARISH,22113,USA,29.89609745,-92.06102546
GCOMP681,SABINE PIPE LINE L.L.C.,SOUTH BOOSTER STATION,Technician-09,5/5/2023,11/1/2023,6,55,,,,100,5319 ARISTIDE ROAD,ERATH,LA,70533,IN SERVICE,5,11250,VERMILION PARISH,22113,USA,29.89613378,-92.06143428
GCOMP192,SEA ROBIN PIPELINE COMPANY L.L.C.,LOUISIANA - ERATH,Technician-10,11/20/2022,11/15/2023,12,55,20,,,25,15135 15910 LA-331,ERATH,LA,70533,IN SERVICE,2,21660,VERMILION PARISH,22113,USA,29.920025,-92.061057
GCOMP261,TRUNKLINE GAS COMPANY L.L.C.,LOUISIANA - KAPLAN - VERMILION PARISH,Technician-11,3/4/2023,11/29/2023,9,55,,,,33,18019 HIGHWAY 35,KAPLAN,LA,70510,IN SERVICE,3,16100,VERMILION PARISH,22113,USA,29.88687093,-92.27717059
GCOMP372,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#504 - PITKIN,Technician-12,6/4/2023,12/1/2023,6,55,,,,49,2277 GRAVEL HILL CHURCH ROAD,PITKIN,LA,70656,IN SERVICE,2,6900,VERNON PARISH,22115,USA,30.971916,-93.034288
GCOMP265,FLORIDA GAS TRANSMISSION COMPANY L.L.C.,STATION 9,Technician-13,6/10/2023,12/7/2023,6,55,,,,51,18169 LEE ROAD,FRANKLINTON,LA,70438,IN SERVICE,6,19600,WASHINGTON PARISH,22117,USA,30.783335,-90.061152
GCOMP608,SOUTHERN NATURAL GAS COMPANY L.L.C.,FRANKLINTON,Technician-14,12/20/2022,12/15/2023,12,55,,,,66,42621 HIGHWAY 16,AMITE,LA,70422,IN SERVICE,10,16750,WASHINGTON PARISH,22117,USA,30.81886817,-90.18048143
GCOMP1140,TRUNKLINE GAS COMPANY L.L.C.,LOUISIANA - EPPS - WEST CARROL PARISH,Technician-15,4/5/2023,12/31/2023,9,55,,,,67,LA-134/WEST OF GWIN ROAD,EPPS,LA,71237,IN SERVICE,8,33100,WEST CARROLL PARISH,22123,USA,32.62012979,-91.57573006
GCOMP244,TEXAS EASTERN TRANSMISSION L.P.,SAINT FRANCISVILLE,Technician-16,11/20/2022,11/15/2023,12,55,,,,92,17238 HIGHWAY 10,SAINT FRANCISVILLE,LA,70775,IN SERVICE,4,32000,WEST FELICIANA PARISH,22125,USA,30.8347818,-91.25440691
GCOMP222,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#261 - AGAWAM,Technician-17,5/21/2023,11/17/2023,6,55,,,,93,1615 SUFFIELD STREET,AGAWAM,MA,1001,IN SERVICE,5,17110,HAMPDEN,25013,USA,42.033986,-72.633743
GCOMP415,TENNESSEE GAS PIPELINE COMPANY L.L.C.,SOUTHWICK 260A #260A DOMESTIC FUEL,Technician-18,5/23/2023,11/19/2023,6,55,,,,94,248 FEEDING HILLS ROAD,SOUTHWICK,MA,1077,IN SERVICE,1,2100,HAMPDEN,25013,USA,42.065506,-72.720477
GCOMP686,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#267 - HOPKINTON,Technician-19,5/25/2023,11/21/2023,6,55,20,40,,95,54 WILSON STREET,HOPKINTON,MA,1748,IN SERVICE,5,5000,MIDDLESEX,25017,USA,42.246334,-71.514755
GCOMP295,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#264 - CHARLTON CITY,Technician-20,5/27/2023,11/23/2023,6,55,,40,,96,196 CARPENTER HILL ROAD,CHARLTON,MA,1507,IN SERVICE,2,12552,WORCESTER,25027,USA,42.12207471,-72.00210687
GCOMP677,TENNESSEE GAS PIPELINE COMPANY L.L.C.,#266A - MENDON,Technician-21,11/16/2022,11/11/2023,12,55,,40,,97,52 THAYER ROAD,MENDON,MA,1756,IN SERVICE,3,9170,WORCESTER,25027,USA,42.080665,-71.514243
GCOMP296,TEXAS EASTERN TRANSMISSION L.P.,ACCIDENT,Technician-22,11/19/2022,11/14/2023,12,55,,40,,98,196 TEXAS EASTERN DRIVE,ACCIDENT,MD,21520,IN SERVICE,2,11000,GARRETT,24023,USA,39.63982099,-79.33950216
GCOMP363,COLUMBIA GAS TRANSMISSION L.L.C.,RUTLEDGE,Technician-23,11/20/2022,11/15/2023,12,55,,40,,99,2220 RUTLEDGE ROAD,FALLSTON,MD,21047,IN SERVICE,3,12000,HARFORD,24025,USA,39.561372,-76.477502
GCOMP106,TRANSCONTINENTAL GAS PIPE LINE COMPANY L.L.C.,NO. 190 ELLICOTT CITY,Technician-24,5/5/2023,11/1/2023,6,55,,40,,80,11910 CARROLL MILL ROAD,ELLICOTT CITY,MD,21042,IN SERVICE,13,59250,HOWARD,24027,USA,39.266608,-76.925377
GCOMP1158,MARITIMES & NORTHEAST PIPELINE L.L.C.,WESTBROOK,Technician-25,11/20/2022,11/15/2023,12,55,,40,,75,LOREZEN HILL -SMALL HAROADY ROAD/HAROADY ROAD,WESTBROOK,ME,4092,IN SERVICE,2,26666,CUMBERLAND,23005,USA,43.7229,-70.365786
GCOMP1198,MARITIMES & NORTHEAST PIPELINE L.L.C.,WOOD CHOPPING RIDGE,Technician-01,6/2/2023,11/29/2023,6,55,,40,,70,NORTH OF STUD MILL ROAD AND 35-00-0 ROAD,AURORA,ME,4461,IN SERVICE,1,18085,HANCOCK,23009,USA,44.989357,-68.086715
GCOMP926,MARITIMES & NORTHEAST PIPELINE L.L.C.,BREWER,Technician-02,3/6/2023,12/1/2023,9,55,,40,,60,99 LAMBERT ROAD,BREWER,ME,4401,IN SERVICE,1,18085,PENOBSCOT,23019,USA,44.80304,-68.713973
GCOMP701,MARITIMES & NORTHEAST PIPELINE L.L.C.,RICHMOND,Technician-03,12/12/2022,12/7/2023,12,55,,40,,50,553 LINCOLN STREET,RICHMOND,ME,4357,IN SERVICE,2,16622,SAGADAHOC,23023,USA,44.125383,-69.812029
GCOMP1190,MARITIMES & NORTHEAST PIPELINE L.L.C.,SEARSMONT COMPRESSOR STAION,Technician-04,6/18/2023,12/15/2023,6,55,20,40,,25,NEW ENGLAND ROAD/WEST OF BELFAST AUGUSTA ROAD,SEARSMONT,ME,4973,IN SERVICE,1,18085,WALDO,23027,USA,44.391991,-69.22953
GCOMP952,MARITIMES & NORTHEAST PIPELINE L.L.C.,BAILEYVILLE,Technician-05,1/5/2023,12/31/2023,12,55,,40,,100,CCC ROAD/TRACK ROAD,BAILEYVILLE,ME,4694,IN SERVICE,2,16622,WASHINGTON,23029,USA,45.204892,-67.453016
GCOMP1208,MARITIMES & NORTHEAST PIPELINE L.L.C.,ELIOT,Technician-06,5/19/2023,11/15/2023,6,55,20,40,,100,OFF DOW HIGHWAY 236/NORTH OF BEECH ROAD,ELIOT,ME,3903,IN SERVICE,2,14460,YORK,23031,USA,43.141705,-70.790471
GCOMP601,ANR PIPELINE COMPANY,HAMILTON,Technician-07,11/22/2022,11/17/2023,12,55,,40,,100,4193 134TH AVENUE,HAMILTON,MI,49419,IN SERVICE,5,32566,ALLEGAN,26005,USA,42.66706304,-85.95579143
GCOMP520,ANR PIPELINE COMPANY,BRIDGMAN,Technician-08,11/24/2022,11/19/2023,12,55,20,,,100,3372 BROWNTOWN ROAD,BRIDGMAN,MI,49106,IN SERVICE,9,22750,BERRIEN,26021,USA,41.897126,-86.534271
GCOMP654,VECTOR PIPELINE L.P.,ATHENS - CALHOUN COUNTY,Technician-09,11/26/2022,11/21/2023,12,55,,,,100,4981 2 MILE ROAD,ATHENS,MI,49011,IN SERVICE,1,15000,CALHOUN,26025,USA,42.14379835,-85.26447011
GCOMP53,GREAT LAKES GAS TRANSMISSION L.P.,BOYNE FALLS,Technician-10,11/28/2022,11/23/2023,12,55,,40,,100,10339 GREAT LAKES ROAD,BOYNE FALLS,MI,49713,IN SERVICE,2,25000,CHARLEVOIX,26029,USA,45.26126498,-84.7681085
GCOMP575,ANR PIPELINE COMPANY,LINCOLN,Technician-11,5/15/2023,11/11/2023,6,55,20,,,100,3991 HICKORY ROAD,LAKE GEORGE,MI,48633,IN SERVICE,4,45400,CLARE,26035,USA,43.94101155,-84.94094214
GCOMP551,GREAT LAKES GAS TRANSMISSION L.P.,FARWELL,Technician-12,11/19/2022,11/14/2023,12,55,,,Y,100,3700 HICKORY AVENUE,LAKE GEORGE,MI,48632,IN SERVICE,6,29330,CLARE,26035,USA,43.9357,-84.9383
GCOMP71,GREAT LAKES GAS TRANSMISSION L.P.,RAPID RIVER,Technician-13,5/19/2023,11/15/2023,6,55,,,,100,10888 T-65 PIPELINE ROAD,RAPID RIVER,MI,49878,IN SERVICE,1,12500,DELTA,26041,USA,45.940577,-86.960271
GCOMP837,GREAT LAKES GAS TRANSMISSION L.P.,OTISVILLE,Technician-14,11/6/2022,11/1/2023,12,55,,,,100,7500 EAST DODGE ROAD,MOUNT MORRIS,MI,48458,IN SERVICE,3,40700,GENESEE,26049,USA,43.1519,-83.5625
GCOMP1066,GREAT LAKES GAS TRANSMISSION L.P.,WAKEFIELD,Technician-15,5/19/2023,11/15/2023,6,55,20,40,,100,GREAT LAKES ROAD; CORNER OF GREAT LAKES ROAD AND DUMP ROAD,WAKEFIELD,MI,49968,IN SERVICE,2,32500,GOGEBIC,26053,USA,46.44032517,-89.8250548
GCOMP191,GREAT LAKES GAS TRANSMISSION L.P.,CRYSTAL FALLS,Technician-16,6/2/2023,11/29/2023,6,55,,,,100,151 OSS ROAD,CRYSTAL FALLS,MI,49920,IN SERVICE,3,43800,IRON,26071,USA,46.1006,-88.4687
GCOMP31,ANR PIPELINE COMPANY,COLD SPRINGS 1 (ELECTRIC),Technician-17,6/4/2023,12/1/2023,6,55,,40,,100,10000 PFLUM ROAD NE,MANCELONA,MI,49659,IN SERVICE,1,7000,KALKASKA,26079,USA,44.83815755,-84.96784248
GCOMP412,ANR STORAGE COMPANY,RAPID RIVER 35,Technician-18,12/12/2022,12/7/2023,12,55,,,,25,2460 RABOURN ROAD NE; GO NORTH DOWN SIDE STREET,KALKASKA,MI,49646,IN SERVICE,2,7500,KALKASKA,26079,USA,44.77616733,-85.12003035
GCOMP651,ANR STORAGE COMPANY,EXCELSIOR 6,Technician-19,6/18/2023,12/15/2023,6,55,,,,33,4936 STATE ROAD NORTHEAST,KALKASKA,MI,49646,IN SERVICE,2,7500,KALKASKA,26079,USA,44.77056356,-85.07402395
GCOMP886,ANR STORAGE COMPANY,ANR STORAGE - COLD SPRINGS,Technician-20,7/4/2023,12/31/2023,6,55,20,,,49,8514 ANR STORAGE DRIVE,MANCELONA,MI,49659,IN SERVICE,3,11250,KALKASKA,26079,USA,44.837536,-84.965991
GCOMP672,GREAT LAKES GAS TRANSMISSION L.P.,BREVORT,Technician-21,11/20/2022,11/15/2023,12,55,,40,Y,51,514 WORTH ROAD,BREVORT,MI,49760,IN SERVICE,2,2200,MACKINAC,26097,USA,46.030762,-85.03127
GCOMP1182,GREAT LAKES GAS TRANSMISSION L.P.,NAUBINWAY,Technician-22,5/21/2023,11/17/2023,6,55,,,,66,N6725 NAUBINWAY ROAD,ENGADINE,MI,49827,IN SERVICE,2,25000,MACKINAC,26097,USA,46.11547375,-85.44515351
GCOMP545,ANR PIPELINE COMPANY,MUTTONVILLE,Technician-23,11/24/2022,11/19/2023,12,55,,,,67,36555 29 MILE ROAD,LENOX,MI,48050,IN SERVICE,5,37300,MACOMB,26099,USA,42.7697,-82.7456
GCOMP125,VECTOR PIPELINE L.P.,WASHINGTON - MACOMB COUNTY,Technician-24,5/25/2023,11/21/2023,6,55,,,,92,12708 30 MILE ROAD,WASHINGTON TOWNSHIP,MI,48094,IN SERVICE,2,30000,MACOMB,26099,USA,42.768101,-83.005618
GCOMP75,ANR PIPELINE COMPANY,WOOLFOLK (SEE FOOTNOTE),Technician-25,11/28/2022,11/23/2023,12,55,,,,93,11039 150TH AVENUE,BIG RAPIDS,MI,49307,IN SERVICE,17,44280,MECOSTA,26107,USA,43.62857235,-85.38571062
GCOMP342,ANR PIPELINE COMPANY,WINFIELD,Technician-01,2/14/2023,11/11/2023,9,55,20,,,94,21453 WEST TAMARACK ROAD,HOWARD CITY,MI,49329,IN SERVICE,3,4500,MONTCALM,26117,USA,43.4386,-85.5141
GCOMP792,ANR PIPELINE COMPANY,GOODWELL,Technician-02,5/18/2023,11/14/2023,6,55,,,,95,6759 E 5 MILE ROAD,WHITE CLOUD,MI,49349,IN SERVICE,2,15000,NEWAYGO,26123,USA,43.62765,-85.63165
GCOMP527,VECTOR PIPELINE L.P.,HIGHLAND - OAKLAND COUNTY,Technician-03,5/19/2023,11/15/2023,6,55,,,,96,3427 CHILDS LAKE ROAD,MILFORD,MI,48381,IN SERVICE,2,30000,OAKLAND,26125,USA,42.54340437,-83.56430934
GCOMP849,ANR PIPELINE COMPANY,LOREED (REED CITY),Technician-04,11/6/2022,11/1/2023,12,55,,,,97,7677 230TH AVENUE,REED CITY,MI,49677,IN SERVICE,9,17920,OSCEOLA,26133,USA,43.92568359,-85.54456441
GCOMP173,ANR PIPELINE COMPANY,CENTRAL CHARLTON,Technician-05,2/18/2023,11/15/2023,9,55,,,,98,14490 BECKETT ROAD,JOHANNESBURG,MI,49751,IN SERVICE,2,8000,OTSEGO,26137,USA,45.01417734,-84.38182972
GCOMP758,ANR PIPELINE COMPANY,SOUTH CHESTER,Technician-06,12/4/2022,11/29/2023,12,55,,,,99,6327 OLD STATE ROAD,JOHANNESBURG,MI,49751,IN SERVICE,2,7200,OTSEGO,26137,USA,44.9119,-84.5404
GCOMP648,ANR PIPELINE COMPANY,CAPAC,Technician-07,6/4/2023,12/1/2023,6,55,,,,80,4876 KETTLEHUT ROAD,CAPAC,MI,48014,IN SERVICE,2,9660,SAINT CLAIR,26147,USA,43.03864111,-82.94617606
GCOMP750,NORTHERN NATURAL GAS COMPANY,POPPLE CREEK,Technician-08,6/10/2023,12/7/2023,6,55,20,,,75,6220 GOLDEN SPIKE ROAD NE,SAUK RAPIDS,MN,56379,IN SERVICE,1,2000,BENTON,27009,USA,45.651704,-94.033831
GCOMP554,GREAT LAKES GAS TRANSMISSION L.P.,CLOQUET,Technician-09,6/18/2023,12/15/2023,6,55,,,,70,3741 BRANDON ROAD,CLOQUET,MN,55720,IN SERVICE,3,48200,CARLTON,27017,USA,46.78556521,-92.70232827
GCOMP301,NORTHERN NATURAL GAS COMPANY,CARLTON,Technician-10,7/4/2023,12/31/2023,6,55,,,,60,1995 NORTHERN NATURAL GAS ROAD,CARLTON,MN,55718,IN SERVICE,2,8000,CARLTON,27017,USA,46.64992304,-92.5009605
GCOMP780,NORTHERN NATURAL GAS COMPANY,NORTH BRANCH,Technician-11,11/20/2022,11/15/2023,12,55,,,,50,6579 420TH STREET,NORTH BRANCH,MN,55056,IN SERVICE,4,8000,CHISAGO,27025,USA,45.55568098,-92.97393987
GCOMP443,GREAT LAKES GAS TRANSMISSION L.P.,SHEVLIN,Technician-12,11/22/2022,11/17/2023,12,55,,,,25,27399 400TH STREET,SHEVLIN,MN,56676,IN SERVICE,3,50700,CLEARWATER,27029,USA,47.58532551,-95.2052336
GCOMP640,NORTHERN NATURAL GAS COMPANY,FARMINGTON,Technician-13,11/24/2022,11/19/2023,12,55,,,,100,4685 212TH STREET W,FARMINGTON,MN,55024,IN SERVICE,7,20200,DAKOTA,27037,USA,44.64253587,-93.16162863
GCOMP510,NORTHERN NATURAL GAS COMPANY,CHATFIELD,Technician-14,5/25/2023,11/21/2023,6,55,,,,100,32759 171ST AVENUE,CHATFIELD,MN,55923,IN SERVICE,1,2500,FILLMORE,27045,USA,43.83022422,-92.30942503
GCOMP885,ALLIANCE PIPELINE,ALBERT LEA,Technician-15,11/28/2022,11/23/2023,12,55,,,,100,850TH AVENUE AND 200TH STREET,HAYWARD,MN,56043,IN SERVICE,1,31206,FREEBORN,27047,USA,43.64143,-93.16075
GCOMP832,NORTHERN NATURAL GAS COMPANY,ALBERT LEA,Technician-16,5/15/2023,11/11/2023,6,55,20,,,100,73650 325TH STREET,HARTLAND,MN,56042,IN SERVICE,1,15000,FREEBORN,27047,USA,43.826266,-93.39709768
GCOMP882,NORTHERN NATURAL GAS COMPANY,LACRESCENT,Technician-17,2/17/2023,11/14/2023,9,55,,,,100,8481 COUNTY ROAD 25,HOUSTON,MN,55943,IN SERVICE,1,1250,HOUSTON,27055,USA,43.81370887,-91.45184758
GCOMP502,GREAT LAKES GAS TRANSMISSION L.P.,DEER RIVER,Technician-18,11/20/2022,11/15/2023,12,55,,,,100,31641 GREAT LAKES ROAD,DEER RIVER,MN,56636,IN SERVICE,2,31300,ITASCA,27061,USA,47.33287754,-93.84953339
GCOMP594,GREAT LAKES GAS TRANSMISSION L.P.,SAINT VINCENT,Technician-19,5/5/2023,11/1/2023,6,55,,,,100,4094 180TH AVENUE,SAINT VINCENT,MN,56755,IN SERVICE,5,32330,KITTSON,27069,USA,48.99062369,-97.06029302
GCOMP262,ONEOK INC.,STATION 2201 HALLOCK,Technician-20,11/20/2022,11/15/2023,12,55,,,,100,1807 360TH STREET,HALLOCK,MN,56728,IN SERVICE,4,6800,KITTSON,27069,USA,48.91823585,-97.06003706
GCOMP123,TC PIPELINES L.P.,#12 - LYNN COUNTY,Technician-21,6/2/2023,11/29/2023,6,55,,,,100,1270 260TH AVENUE,GARVIN,MN,56132,IN SERVICE,1,38000,LYON,27083,USA,44.23455926,-95.77266623
GCOMP72,GREAT LAKES GAS TRANSMISSION L.P.,THIEF RIVER,Technician-22,12/6/2022,12/1/2023,12,55,,,,100,10950 260TH STREET NE,NEWFOLDEN,MN,56738,IN SERVICE,2,28500,MARSHALL,27089,USA,48.25580657,-96.23824975
GCOMP275,TC PIPELINES L.P.,#13 - MARTIN COUNTY,Technician-23,12/12/2022,12/7/2023,12,55,,,,100,1890 60TH AVENUE,TRIMONT,MN,56176,IN SERVICE,1,38000,MARTIN,27091,USA,43.76068196,-94.7526509
GCOMP847,ONEOK INC.,STATION 2217 MILACA,Technician-24,12/20/2022,12/15/2023,12,55,,,Y,100,7640 133RD STREET,MILACA,MN,56353,IN SERVICE,4,9500,MILLE LACS,27095,USA,45.737532,-93.665461
GCOMP163,NORTHERN NATURAL GAS COMPANY,ALEXANDRIA,Technician-25,1/5/2023,12/31/2023,12,55,20,40,Y,100,14150 210TH AVENUE,LITTLE FALLS,MN,56345,IN SERVICE,1,800,MORRISON,27097,USA,45.96822753,-94.21829981
GCOMP433,NORTHERN NATURAL GAS COMPANY,PIERZ,Technician-01,5/19/2023,11/15/2023,6,55,,40,,100,26373 123RD STREET,PIERZ,MN,56364,IN SERVICE,1,800,MORRISON,27097,USA,45.94061737,-94.11927818
GCOMP219,ONEOK INC.,STATION 2207 ADA,Technician-02,11/22/2022,11/17/2023,12,55,,40,,100,1611 COUNTY HIGHWAY 142,ADA,MN,56510,IN SERVICE,4,11500,NORMAN,27107,USA,47.23927153,-96.52361641
GCOMP556,ONEOK INC.,STATION 2210 PERHAM,Technician-03,5/23/2023,11/19/2023,6,55,,40,Y,100,37497 STATE HIGHWAY 228,FRAZEE,MN,56544,IN SERVICE,4,9500,OTTER TAIL,27111,USA,46.66217809,-95.71269923
GCOMP172,ONEOK INC.,STATION 2204 ANGUS,Technician-04,11/26/2022,11/21/2023,12,55,,40,,100,14420 340TH AVENUE NW,WARREN,MN,56762,IN SERVICE,4,11500,POLK,27119,USA,48.0854536,-96.77932229
GCOMP568,ALLIANCE PIPELINE,OLIVIA,Technician-05,5/27/2023,11/23/2023,6,55,,40,,100,38884 870TH AVENUE,BIRD ISLAND,MN,55310,IN SERVICE,1,31206,RENVILLE,27129,USA,44.8491,-94.8969
GCOMP355,NORTHERN NATURAL GAS COMPANY,FARIBAULT,Technician-06,5/15/2023,11/11/2023,6,55,,40,,100,21903 CANBY AVENUE,FARIBAULT,MN,55021,IN SERVICE,3,44936,RICE,27131,USA,44.26948148,-93.32156889
GCOMP328,NORTHERN NATURAL GAS COMPANY,ELK RIVER,Technician-07,5/18/2023,11/14/2023,6,55,,40,,100,205TH AVENUE NW/EAST OF AUBURN STREET NW,ELK RIVER,MN,55330,IN SERVICE,1,1100,SHERBURNE,27141,USA,45.34304482,-93.55075876
GCOMP894,NORTHERN NATURAL GAS COMPANY,OWATONNA,Technician-08,11/20/2022,11/15/2023,12,55,,40,,100,8763 COUNTY ROAD-7,ELLENDALE,MN,56026,IN SERVICE,1,28937,STEELE,27147,USA,43.96145537,-93.37858502
